eruptions,waiting,density
4.816216216216215,43.0,1.1728992221221729e-21
4.863513513513514,43.0,3.1315215139976953e-22
4.91081081081081,43.0,8.970451819208064e-23
4.958108108108108,43.0,2.812815961252266e-23
5.005405405405405,43.0,9.578802990921072e-24
5.052702702702702,43.0,3.4387634410802696e-24
5.1,43.0,1.2592497278268704e-24
1.6,43.71621621621622,0.0043855031003462
1.6472972972972977,43.71621621621622,0.0052074202000116
1.6945945945945946,43.71621621621622,0.0059962342873915
1.741891891891892,43.71621621621622,0.0066999736377404
1.7891891891891891,43.71621621621622,0.0072701384593549
1.8364864864864865,43.71621621621622,0.0076679501504352
1.883783783783784,43.71621621621622,0.007869232268619
1.9310810810810812,43.71621621621622,0.0078669645353529
1.9783783783783784,43.71621621621622,0.0076710940157778
2.025675675675676,43.71621621621622,0.0073058301307463
2.072972972972973,43.71621621621622,0.0068051970988829
2.1202702702702703,43.71621621621622,0.0062079121839099
2.1675675675675676,43.71621621621622,0.0055526380067215
2.214864864864865,43.71621621621622,0.0048743689935038
2.262162162162162,43.71621621621622,0.0042022840134995
2.3094594594594593,43.71621621621622,0.0035589825717111
2.3567567567567567,43.71621621621622,0.002960740254563
2.404054054054054,43.71621621621622,0.0024183205801735
2.4513513513513514,43.71621621621622,0.0019379425945208
2.4986486486486488,43.71621621621622,0.0015221567796895
2.545945945945946,43.71621621621622,0.0011705462097062
2.5932432432432435,43.71621621621622,0.0008802867674411393
2.6405405405405404,43.71621621621622,0.0006466469880077027
2.687837837837838,43.71621621621622,0.00046349493208181343
2.735135135135135,43.71621621621622,0.0003238349345197847
2.782432432432432,43.71621621621622,0.0002203512353759281
2.8297297297297295,43.71621621621622,0.00014590840463349982
2.877027027027027,43.71621621621622,9.395616932665566e-05
2.924324324324324,43.71621621621622,5.880349142774814e-05
2.9716216216216216,43.71621621621622,3.575282743492074e-05
3.018918918918919,43.71621621621622,2.1109966040657005e-05
3.0662162162162163,43.71621621621622,1.2100977788403082e-05
3.1135135135135137,43.71621621621622,6.733567939067404e-06
3.160810810810811,43.71621621621622,3.637109077742086e-06
3.208108108108108,43.71621621621622,1.9073013156014744e-06
3.255405405405406,43.71621621621622,9.71380385508903e-07
3.3027027027027027,43.71621621621622,4.807684947199377e-07
3.3499999999999996,43.71621621621622,2.3145974107279795e-07
3.397297297297297,43.71621621621622,1.0854473905572e-07
3.4445945945945944,43.71621621621622,4.9677870689589356e-08
3.491891891891892,43.71621621621622,2.2244669710555073e-08
3.539189189189189,43.71621621621622,9.775952706823136e-09
3.5864864864864865,43.71621621621622,4.232169033672011e-09
3.633783783783784,43.71621621621622,1.8120482891611063e-09
3.681081081081081,43.71621621621622,7.702756443848002e-10
3.728378378378378,43.71621621621622,3.2608227396778026e-10
3.775675675675675,43.71621621621622,1.3770403823937906e-10
3.822972972972973,43.71621621621622,5.8004614438272575e-11
3.8702702702702703,43.71621621621622,2.4324946025164678e-11
3.917567567567568,43.71621621621622,1.0122274094439625e-11
3.964864864864865,43.71621621621622,4.162532497551952e-12
4.012162162162162,43.71621621621622,1.6843356961721226e-12
4.059459459459459,43.71621621621622,6.679622698893134e-13
4.106756756756757,43.71621621621622,2.5871580252048464e-13
4.154054054054054,43.71621621621622,9.759081028804141e-14
4.201351351351351,43.71621621621622,3.5771558986875524e-14
4.248648648648649,43.71621621621622,1.2719349885235195e-14
4.295945945945945,43.71621621621622,4.381604957849486e-15
4.3432432432432435,43.71621621621622,1.4609669922967682e-15
4.39054054054054,43.71621621621622,4.712135790809728e-16
4.437837837837838,43.71621621621622,1.4697058992501886e-16
4.485135135135135,43.71621621621622,4.43314194573533e-17
4.532432432432432,43.71621621621622,1.2940756681768569e-17
4.5797297297297295,43.71621621621622,3.6622714139139315e-18
4.627027027027027,43.71621621621622,1.0087036596552333e-18
4.674324324324324,43.71621621621622,2.724970722594242e-19
4.721621621621622,43.71621621621622,7.325101622403752e-20
4.768918918918919,43.71621621621622,2.0070680161321502e-20
4.816216216216215,43.71621621621622,5.7916499585595434e-21
4.863513513513514,43.71621621621622,1.8138755756930362e-21
4.91081081081081,43.71621621621622,6.2200234855574155e-22
4.958108108108108,43.71621621621622,2.2906279306622773e-22
5.005405405405405,43.71621621621622,8.762278542321265e-23
5.052702702702702,43.71621621621622,3.3787068114454404e-23
5.1,43.71621621621622,1.2871454691824112e-23
1.6,44.432432432432435,0.0056623324144363
1.6472972972972977,44.432432432432435,0.0067029388428536
1.6945945945945946,44.432432432432435,0.0076947030949567
1.741891891891892,44.432432432432435,0.0085718673431066
1.7891891891891891,44.432432432432435,0.0092741251141487
1.8364864864864865,44.432432432432435,0.0097544725288861
1.883783783783784,44.432432432432435,0.0099851113599627
1.9310810810810812,44.432432432432435,0.0099602335239514
1.9783783783783784,44.432432432432435,0.0096952523464181
2.025675675675676,44.432432432432435,0.0092228844868449
2.072972972972973,44.432432432432435,0.0085871719752126
2.1202702702702703,44.432432432432435,0.0078368701431015
2.1675675675675676,44.432432432432435,0.0070195466355501
2.214864864864865,44.432432432432435,0.0061773153396978
2.262162162162162,44.432432432432435,0.0053445452352257
2.3094594594594593,44.432432432432435,0.0045473415428023
2.3567567567567567,44.432432432432435,0.0038042480275799
2.404054054054054,44.432432432432435,0.003127522287931
2.4513513513513514,44.432432432432435,0.0025244517464343
2.4986486486486488,44.432432432432435,0.0019984079932887
2.545945945945946,44.432432432432435,0.0015495719188511
2.5932432432432435,44.432432432432435,0.0011754234355392
2.6405405405405404,44.432432432432435,0.0008711488160015456
2.687837837837838,44.432432432432435,0.0006300916381998674
2.735135135135135,44.432432432432435,0.0004443006975972426
2.782432432432432,44.432432432432435,0.00030515295751402965
2.8297297297297295,44.432432432432435,0.00020398094935501377
2.877027027027027,44.432432432432435,0.00013262203567836317
2.924324324324324,44.432432432432435,8.38255557730361e-05
2.9716216216216216,44.432432432432435,5.148861598270516e-05
3.018918918918919,44.432432432432435,3.072708091702274e-05
3.0662162162162163,44.432432432432435,1.781462140534917e-05
3.1135135135135137,44.432432432432435,1.00352168635242e-05
3.160810810810811,44.432432432432435,5.494368453029153e-06
3.208108108108108,44.432432432432435,2.9255977816817975e-06
3.255405405405406,44.432432432432435,1.516457102488325e-06
3.3027027027027027,44.432432432432435,7.662294294466782e-07
3.3499999999999996,44.432432432432435,3.781040483768008e-07
3.397297297297297,44.432432432432435,1.8265874453822993e-07
3.4445945945945944,44.432432432432435,8.66450472494443e-08
3.491891891891892,44.432432432432435,4.049678929682444e-08
3.539189189189189,44.432432432432435,1.871814696488841e-08
3.5864864864864865,44.432432432432435,8.58558042790595e-09
3.633783783783784,44.432432432432435,3.918400647564715e-09
3.681081081081081,44.432432432432435,1.7819099202879796e-09
3.728378378378378,44.432432432432435,8.072375174951126e-10
3.775675675675675,44.432432432432435,3.6362874808567543e-10
3.822972972972973,44.432432432432435,1.6237229806510428e-10
3.8702702702702703,44.432432432432435,7.159875715502408e-11
3.917567567567568,44.432432432432435,3.1053111621856605e-11
3.964864864864865,44.432432432432435,1.3197132715756792e-11
4.012162162162162,44.432432432432435,5.477763248030405e-12
4.059459459459459,44.432432432432435,2.2145926875608532e-12
4.106756756756757,44.432432432432435,8.701752330375546e-13
4.154054054054054,44.432432432432435,3.317469984374055e-13
4.201351351351351,44.432432432432435,1.2255621889901426e-13
4.248648648648649,44.432432432432435,4.3830506276021646e-14
4.295945945945945,44.432432432432435,1.5164810137882256e-14
4.3432432432432435,44.432432432432435,5.0738552643220514e-15
4.39054054054054,44.432432432432435,1.641469882657795e-15
4.437837837837838,44.432432432432435,5.136493504896294e-16
4.485135135135135,44.432432432432435,1.5563860398467442e-16
4.532432432432432,44.432432432432435,4.578112024147373e-17
4.5797297297297295,44.432432432432435,1.3141985049358621e-17
4.627027027027027,44.432432432432435,3.7195210678755905e-18
4.674324324324324,44.432432432432435,1.0571065166527232e-18
4.721621621621622,44.432432432432435,3.1036903396010237e-19
4.768918918918919,44.432432432432435,9.73632536997462e-20
4.816216216216215,44.432432432432435,3.339512817404364e-20
4.863513513513514,44.432432432432435,1.2475167165601571e-20
4.91081081081081,44.432432432432435,4.936094628919715e-21
4.958108108108108,44.432432432432435,2.0005378324280757e-21
5.005405405405405,44.432432432432435,8.092486722135944e-22
5.052702702702702,44.432432432432435,3.2153514822995064e-22
5.1,44.432432432432435,1.2438299917047254e-22
1.6,45.148648648648646,0.0069412603724666
1.6472972972972977,45.148648648648646,0.0082022068991995
1.6945945945945946,45.148648648648646,0.0093997221220533
1.741891891891892,45.148648648648646,0.0104544426508927
1.7891891891891891,45.148648648648646,0.0112942911104222
1.8364864864864865,45.148648648648646,0.0118639001977759
1.883783783783784,45.148648648648646,0.0121315428078877
1.9310810810810812,45.148648648648646,0.0120921866362977
1.9783783783783784,45.148648648648646,0.011766209906272
2.025675675675676,45.148648648648646,0.0111943421208516
2.072972972972973,45.148648648648646,0.0104302165862434
2.1202702702702703,45.148648648648646,0.0095323045291823
2.1675675675675676,45.148648648648646,0.0085568691137224
2.214864864864865,45.148648648648646,0.0075530331123137
2.262162162162162,45.148648648648646,0.0065603207050511
2.3094594594594593,45.148648648648646,0.0056083638189669
2.3567567567567567,45.148648648648646,0.0047180431017522
2.404054054054054,45.148648648648646,0.0039032304263004
2.4513513513513514,45.148648648648646,0.0031724625988346
2.4986486486486488,45.148648648648646,0.0025301795134079
2.545945945945946,45.148648648648646,0.0019774667735662
2.5932432432432435,45.148648648648646,0.001512453679829
2.6405405405405404,45.148648648648646,0.0011305951745238
2.687837837837838,45.148648648648646,0.0008250298415303564
2.735135135135135,45.148648648648646,0.0005871066812810482
2.782432432432432,45.148648648648646,0.00040706682094117743
2.8297297297297295,45.148648648648646,0.0002747922754508869
2.877027027027027,45.148648648648646,0.00018050800591716063
2.924324324324324,45.148648648648646,0.0001153403800948452
2.9716216216216216,45.148648648648646,7.167720032487467e-05
3.018918918918919,45.148648648648646,4.332196501650508e-05
3.0662162162162163,45.148648648648646,2.5473006708947164e-05
3.1135135135135137,45.148648648648646,1.4579372320193716e-05
3.160810810810811,45.148648648648646,8.129696941551668e-06
3.208108108108108,45.148648648648646,4.422360379918769e-06
3.255405405405406,45.148648648648646,2.3509847475121515e-06
3.3027027027027027,45.148648648648646,1.2242080220538352e-06
3.3499999999999996,45.148648648648646,6.26153357269474e-07
3.397297297297297,45.148648648648646,3.1557741952492096e-07
3.4445945945945944,45.148648648648646,1.5724396561829594e-07
3.491891891891892,45.148648648648646,7.770036936103538e-08
3.539189189189189,45.148648648648646,3.8166043499061545e-08
3.5864864864864865,45.148648648648646,1.8657291332775495e-08
3.633783783783784,45.148648648648646,9.07444714066146e-09
3.681081081081081,45.148648648648646,4.3838163528752764e-09
3.728378378378378,45.148648648648646,2.0975544629363163e-09
3.775675675675675,45.148648648648646,9.90558881780703e-10
3.822972972972973,45.148648648648646,4.599880632849563e-10
3.8702702702702703,45.148648648648646,2.0930612091036904e-10
3.917567567567568,45.148648648648646,9.303164233284186e-11
3.964864864864865,45.148648648648646,4.0285784138404034e-11
4.012162162162162,45.148648648648646,1.6959753998621428e-11
4.059459459459459,45.148648648648646,6.9295037202989775e-12
4.106756756756757,45.148648648648646,2.7443064083585587e-12
4.154054054054054,45.148648648648646,1.052398394702331e-12
4.201351351351351,45.148648648648646,3.905062333572043e-13
4.248648648648649,45.148648648648646,1.401397967912725e-13
4.295945945945945,45.148648648648646,4.8626661770008176e-14
4.3432432432432435,45.148648648648646,1.6315655643032103e-14
4.39054054054054,45.148648648648646,5.296927954635007e-15
4.437837837837838,45.148648648648646,1.6666172829640133e-15
4.485135135135135,45.148648648648646,5.099933083173945e-16
4.532432432432432,45.148648648648646,1.5285536140382754e-16
4.5797297297297295,45.148648648648646,4.547471155044758e-17
4.627027027027027,45.148648648648646,1.3736073607706605e-17
4.674324324324324,45.148648648648646,4.349267137027453e-18
4.721621621621622,45.148648648648646,1.4898802249500009e-18
4.768918918918919,45.148648648648646,5.591936966836677e-19
4.816216216216215,45.148648648648646,2.2631609973265273e-19
4.863513513513514,45.148648648648646,9.559441508806104e-20
4.91081081081081,45.148648648648646,4.084945313953517e-20
4.958108108108108,45.148648648648646,1.7283804249566715e-20
5.005405405405405,45.148648648648646,7.150823458477527e-21
5.052702702702702,45.148648648648646,2.8737018784369184e-21
5.1,45.148648648648646,1.1179516265127985e-21
1.6,45.86486486486486,0.0081152139073587
1.6472972972972977,45.86486486486486,0.0095845027340185
1.6945945945945946,45.86486486486486,0.0109800610358474
1.741891891891892,45.86486486486486,0.012210107655264
1.7891891891891891,45.86486486486486,0.0131914146075814
1.8364864864864865,45.86486486486486,0.0138601683916484
1.883783783783784,45.86486486486486,0.0141799235595401
1.9310810810810812,45.86486486486486,0.0141450604782577
1.9783783783783784,45.86486486486486,0.0137792231678156
2.025675675675676,45.86486486486486,0.0131294016009507
2.072972972972973,45.86486486486486,0.0122572741858703
2.1202702702702703,45.86486486486486,0.011229868305614
2.1675675675675676,45.86486486486486,0.0101114424518638
2.214864864864865,45.86486486486486,0.0089578588431466
2.262162162162162,45.86486486486486,0.0078138591589197
2.3094594594594593,45.86486486486486,0.0067128704803845
2.3567567567567567,45.86486486486486,0.0056784723308219
2.404054054054054,45.86486486486486,0.0047265307629722
2.4513513513513514,45.86486486486486,0.0038671958987846
2.4986486486486488,45.86486486486486,0.0031063212309634
2.545945945945946,45.86486486486486,0.0024462347447214
2.5932432432432435,45.86486486486486,0.0018860538125904
2.6405405405405404,45.86486486486486,0.0014218390111193
2.687837837837838,45.86486486486486,0.0010468443939901
2.735135135135135,45.86486486486486,0.0007520017572818015
2.782432432432432,45.86486486486486,0.0005266408640063206
2.8297297297297295,45.86486486486486,0.000359346856700392
2.877027027027027,45.86486486486486,0.0002388129887584012
2.924324324324324,45.86486486486486,0.00015455830139456188
2.9716216216216216,45.86486486486486,9.742669693576568e-05
3.018918918918919,45.86486486486486,5.9842089432659385e-05
3.0662162162162163,45.86486486486486,3.584438342565298e-05
3.1135135135135137,45.86486486486486,2.096217034057215e-05
3.160810810810811,45.86486486486486,1.1988373927556222e-05
3.208108108108108,45.86486486486486,6.719002841132231e-06
3.255405405405406,45.86486486486486,3.699760300299283e-06
3.3027027027027027,45.86486486486486,2.0073086583743374e-06
3.3499999999999996,45.86486486486486,1.076266902370813e-06
3.397297297297297,45.86486486486486,5.718484007526377e-07
3.4445945945945944,45.86486486486486,3.017185500227255e-07
3.491891891891892,45.86486486486486,1.582466705475092e-07
3.539189189189189,45.86486486486486,8.248475131864716e-08
3.5864864864864865,45.86486486486486,4.266386649122263e-08
3.633783783783784,45.86486486486486,2.184171826767801e-08
3.681081081081081,45.86486486486486,1.1032342429278786e-08
3.728378378378378,45.86486486486486,5.479220162340589e-09
3.775675675675675,45.86486486486486,2.6668795655206653e-09
3.822972972972973,45.86486486486486,1.2683151820589707e-09
3.8702702702702703,45.86486486486486,5.878706722688213e-10
3.917567567567568,45.86486486486486,2.650040760663852e-10
3.964864864864865,45.86486486486486,1.1598563265138136e-10
4.012162162162162,45.86486486486486,4.922173770606479e-11
4.059459459459459,45.86486486486486,2.0233043036977235e-11
4.106756756756757,45.86486486486486,8.049632823981121e-12
4.154054054054054,45.86486486486486,3.097814694458574e-12
4.201351351351351,45.86486486486486,1.152780155203682e-12
4.248648648648649,45.86486486486486,4.14771585069083e-13
4.295945945945945,45.86486486486486,1.4433524325520844e-13
4.3432432432432435,45.86486486486486,4.8625601726318877e-14
4.39054054054054,45.86486486486486,1.589573671880232e-14
4.437837837837838,45.86486486486486,5.066350757821321e-15
4.485135135135135,45.86486486486486,1.5892000659231113e-15
4.532432432432432,45.86486486486486,4.990185829357122e-16
4.5797297297297295,45.86486486486486,1.611586649627019e-16
4.627027027027027,45.86486486486486,5.536362728579017e-17
4.674324324324324,45.86486486486486,2.0760097748300026e-17
4.721621621621622,45.86486486486486,8.499024323952254e-18
4.768918918918919,45.86486486486486,3.702962453260834e-18
4.816216216216215,45.86486486486486,1.6598963093347826e-18
4.863513513513514,45.86486486486486,7.448885374843116e-19
4.91081081081081,45.86486486486486,3.2890149830976664e-19
4.958108108108108,45.86486486486486,1.4152254647228436e-19
5.005405405405405,45.86486486486486,5.904684146481352e-20
5.052702702702702,45.86486486486486,2.3827873466040742e-20
5.1,45.86486486486486,9.28859900753502e-21
1.6,46.58108108108108,0.0091083069824728
1.6472972972972977,46.58108108108108,0.0107644746933938
1.6945945945945946,46.58108108108108,0.012343201314353
1.741891891891892,46.58108108108108,0.0137421598267793
1.7891891891891891,46.58108108108108,0.0148679616574992
1.8364864864864865,46.58108108108108,0.0156482512376198
1.883783783783784,46.58108108108108,0.0160406823639519
1.9310810810810812,46.58108108108108,0.0160369874344541
1.9783783783783784,46.58108108108108,0.0156615049849498
2.025675675675676,46.58108108108108,0.0149648397291744
2.072972972972973,46.58108108108108,0.0140143959650877
2.1202702702702703,46.58108108108108,0.0128840444841324
2.1675675675675676,46.58108108108108,0.0116450474292888
2.214864864864865,46.58108108108108,0.0103596901972902
2.262162162162162,46.58108108108108,0.0090781308261369
2.3094594594594593,46.58108108108108,0.0078380964564668
2.3567567567567567,46.58108108108108,0.0066664813083601
2.404054054054054,46.58108108108108,0.0055817332549441
2.4513513513513514,46.58108108108108,0.004596106454934
2.4986486486486488,46.58108108108108,0.0037172534667921
2.545945945945946,46.58108108108108,0.0029490529923289
2.5932432432432435,46.58108108108108,0.0022918801154962
2.6405405405405404,46.58108108108108,0.0017426613109496
2.687837837837838,46.58108108108108,0.0012950283462599
2.735135135135135,46.58108108108108,0.0009397542992320333
2.782432432432432,46.58108108108108,0.0006654963046061179
2.8297297297297295,46.58108108108108,0.0004597437923319024
2.877027027027027,46.58108108108108,0.0003098088886430537
2.924324324324324,46.58108108108108,0.0002036984472037027
2.9716216216216216,46.58108108108108,0.0001307554833184994
3.018918918918919,46.58108108108108,8.2024521883714e-05
3.0662162162162163,46.58108108108108,5.0356657920167176e-05
3.1135135135135137,46.58108108108108,3.031141879008307e-05
3.160810810810811,46.58108108108108,1.7929682381670315e-05
3.208108108108108,46.58108108108108,1.0448745068835332e-05
3.255405405405406,46.58108108108108,6.014900062963823e-06
3.3027027027027027,46.58108108108108,3.428640239732279e-06
3.3499999999999996,46.58108108108108,1.9388932180942273e-06
3.397297297297297,46.58108108108108,1.0887790205970644e-06
3.4445945945945944,46.58108108108108,6.070269525459755e-07
3.491891891891892,46.58108108108108,3.355775880699945e-07
3.539189189189189,46.58108108108108,1.835337529447424e-07
3.5864864864864865,46.58108108108108,9.902061229928745e-08
3.633783783783784,46.58108108108108,5.2535625938632286e-08
3.681081081081081,46.58108108108108,2.7324356296684925e-08
3.728378378378378,46.58108108108108,1.3892230668413794e-08
3.775675675675675,46.58108108108108,6.887100557798544e-09
3.822972972972973,46.58108108108108,3.322251135862633e-09
3.8702702702702703,46.58108108108108,1.5567359532280135e-09
3.917567567567568,46.58108108108108,7.075972187597846e-10
3.964864864864865,46.58108108108108,3.1165473826865424e-10
4.012162162162162,46.58108108108108,1.3289574416981015e-10
4.059459459459459,46.58108108108108,5.483046521535355e-11
4.106756756756757,46.58108108108108,2.187834377699026e-11
4.154054054054054,46.58108108108108,8.440913738446104e-12
4.201351351351351,46.58108108108108,3.1490166892406073e-12
4.248648648648649,46.58108108108108,1.1366052641569226e-12
4.295945945945945,46.58108108108108,3.974857643410226e-13
4.3432432432432435,46.58108108108108,1.3510941507440377e-13
4.39054054054054,46.58108108108108,4.49255197753782e-14
4.437837837837838,46.58108108108108,1.4793143634079777e-14
4.485135135135135,46.58108108108108,4.927112851134898e-15
4.532432432432432,46.58108108108108,1.7120549766476937e-15
4.5797297297297295,46.58108108108108,6.412776741765043e-16
4.627027027027027,46.58108108108108,2.632089224793723e-16
4.674324324324324,46.58108108108108,1.1694232531478504e-16
4.721621621621622,46.58108108108108,5.4494806734786546e-17
4.768918918918919,46.58108108108108,2.5791478645991057e-17
4.816216216216215,46.58108108108108,1.211599811785727e-17
4.863513513513514,46.58108108108108,5.5730485202134295e-18
4.91081081081081,46.58108108108108,2.49172768928243e-18
4.958108108108108,46.58108108108108,1.0788430521435365e-18
5.005405405405405,46.58108108108108,4.514977781942528e-19
5.052702702702702,46.58108108108108,1.8247069582441173e-19
5.1,46.58108108108108,7.118276859949686e-20
1.6,47.2972972972973,0.0098998080277724
1.6472972972972977,47.2972972972973,0.0117180298552258
1.6945945945945946,47.2972972972973,0.0134621110265997
1.741891891891892,47.2972972972973,0.015021247980534
1.7891891891891891,47.2972972972973,0.0162930094071071
1.8364864864864865,47.2972972972973,0.0171964418748828
1.883783783783784,47.2972972972973,0.0176820672708392
1.9310810810810812,47.2972972972973,0.0177367881568084
1.9783783783783784,47.2972972972973,0.0173829023942341
2.025675675675676,47.2972972972973,0.0166718133420244
2.072972972972973,47.2972972972973,0.0156741894744334
2.1202702702702703,47.2972972972973,0.0144689424764742
2.1675675675675676,47.2972972972973,0.0131333197830631
2.214864864864865,47.2972972972973,0.0117357443990942
2.262162162162162,47.2972972972973,0.0103320580991853
2.3094594594594593,47.2972972972973,0.008964871216119
2.3567567567567567,47.2972972972973,0.0076650668730732
2.404054054054054,47.2972972972973,0.0064542771722889
2.4513513513513514,47.2972972972973,0.0053473097508213
2.4986486486486488,47.2972972972973,0.0043539058580115
2.545945945945946,47.2972972972973,0.0034796672589072
2.5932432432432435,47.2972972972973,0.0027263434739861
2.6405405405405404,47.2972972972973,0.0020918433318878
2.687837837837838,47.2972972972973,0.001570326576162
2.735135135135135,47.2972972972973,0.0011526006734231
2.782432432432432,47.2972972972973,0.0008268748104360193
2.8297297297297295,47.2972972972973,0.0005797763637282473
2.877027027027027,47.2972972972973,0.0003974543390619469
2.924324324324324,47.2972972972973,0.0002665860192876014
2.9716216216216216,47.2972972972973,0.00017514943485596744
3.018918918918919,47.2972972972973,0.00011289635820909334
3.0662162162162163,47.2972972972973,7.153088208896552e-05
3.1135135135135137,47.2972972972973,4.464914156796988e-05
3.160810810810811,47.2972972972973,2.7519781557464463e-05
3.208108108108108,47.2972972972973,1.678517232125214e-05
3.255405405405406,47.2972972972973,1.0148157319225084e-05
3.3027027027027027,47.2972972972973,6.08731952383302e-06
3.3499999999999996,47.2972972972973,3.622567401548505e-06
3.397297297297297,47.2972972972973,2.136439460877559e-06
3.4445945945945944,47.2972972972973,1.2462241110339213e-06
3.491891891891892,47.2972972972973,7.171491820391376e-07
3.539189189189189,47.2972972972973,4.059478854446307e-07
3.5864864864864865,47.2972972972973,2.2537417019679505e-07
3.633783783783784,47.2972972972973,1.223808907797939e-07
3.681081081081081,47.2972972972973,6.483833948369652e-08
3.728378378378378,47.2972972972973,3.3446056291760166e-08
3.775675675675675,47.2972972972973,1.6768391991483184e-08
3.822972972972973,47.2972972972973,8.159249114108362e-09
3.8702702702702703,47.2972972972973,3.8487717028566545e-09
3.917567567567568,47.2972972972973,1.7583770559361243e-09
3.964864864864865,47.2972972972973,7.775227596357883e-10
4.012162162162162,47.2972972972973,3.3258170923186485e-10
4.059459459459459,47.2972972972973,1.3756925839851168e-10
4.106756756756757,47.2972972972973,5.5021919086791975e-11
4.154054054054054,47.2972972972973,2.1283717872497308e-11
4.201351351351351,47.2972972972973,7.969534531924393e-12
4.248648648648649,47.2972972972973,2.8945500070856247e-12
4.295945945945945,47.2972972972973,1.0241559873972281e-12
4.3432432432432435,47.2972972972973,3.560381240489146e-13
4.39054054054054,47.2972972972973,1.2353680320698978e-13
4.437837837837838,47.2972972972973,4.389214820540439e-14
4.485135135135135,47.2972972972973,1.6510941685012572e-14
4.532432432432432,47.2972972972973,6.763881858309134e-15
4.5797297297297295,47.2972972972973,3.0311755626868418e-15
4.627027027027027,47.2972972972973,1.4525672021286165e-15
4.674324324324324,47.2972972972973,7.195676950311622e-16
4.721621621621622,47.2972972972973,3.580401182269668e-16
4.768918918918919,47.2972972972973,1.7563272348472788e-16
4.816216216216215,47.2972972972973,8.404663145333569e-17
4.863513513513514,47.2972972972973,3.901942751395428e-17
4.91081081081081,47.2972972972973,1.7525790584272586e-17
4.958108108108108,47.2972972972973,7.605197901227323e-18
5.005405405405405,47.2972972972973,3.1862835600635786e-18
5.052702702702702,47.2972972972973,1.2884114040054984e-18
5.1,47.2972972972973,5.027475420087809e-19
1.6,48.01351351351352,0.0105272976183346
1.6472972972972977,48.01351351351352,0.0124850819322123
1.6945945945945946,48.01351351351352,0.0143772055734446
1.741891891891892,48.01351351351352,0.0160861807809509
1.7891891891891891,48.01351351351352,0.0175016002573873
1.8364864864864865,48.01351351351352,0.0185340575466056
1.883783783783784,48.01351351351352,0.0191261437844974
